id,symbol,date,open,low,high,close,volume
12835039,SPY,2024-05-21 07:30:00,530.51,529.82,530.52,530.20,3733791
12835038,SPY,2024-05-21 08:30:00,530.19,529.64,530.28,530.14,2218281
12835037,SPY,2024-05-21 09:30:00,530.14,530.07,530.79,530.39,3185103
12835036,SPY,2024-05-21 10:30:00,530.40,530.17,530.96,530.83,4143907
12835035,SPY,2024-05-21 11:30:00,530.81,530.78,531.52,531.26,10587004
12835034,SPY,2024-05-22 05:30:00,530.65,530.63,531.28,531.13,3619796
12835033,SPY,2024-05-22 06:30:00,531.13,530.78,531.38,531.04,2207936
12835032,SPY,2024-05-22 07:30:00,531.04,530.16,531.10,531.03,2548277
12835031,SPY,2024-05-22 08:30:00,531.03,530.67,531.24,530.92,2926489
12835030,SPY,2024-05-22 09:30:00,530.91,527.77,530.92,527.81,7812544
12835029,SPY,2024-05-22 10:30:00,527.82,527.60,528.87,528.76,6237476
12835028,SPY,2024-05-22 11:30:00,528.76,528.01,531.52,529.76,19732062
12835027,SPY,2024-05-23 05:30:00,532.96,529.54,533.07,530.45,8939032
12835026,SPY,2024-05-23 06:30:00,530.46,528.98,530.88,530.53,4608344
12835025,SPY,2024-05-23 07:30:00,530.54,530.37,531.48,531.25,3672507
12835024,SPY,2024-05-23 08:30:00,531.23,528.83,531.35,529.48,3814376
12835023,SPY,2024-05-23 09:30:00,529.48,525.46,529.48,525.71,7274800
12835022,SPY,2024-05-23 10:30:00,525.71,524.72,526.31,525.19,8354158
12835021,SPY,2024-05-23 11:30:00,525.20,525.19,530.22,525.98,16412001
12835020,SPY,2024-05-24 05:30:00,527.85,526.88,528.74,528.61,7119138
12835019,SPY,2024-05-24 06:30:00,528.60,527.84,530.27,529.70,5596874
12835018,SPY,2024-05-24 07:30:00,529.71,529.00,530.05,529.79,3280849
12835017,SPY,2024-05-24 08:30:00,529.78,529.06,529.87,529.63,2707273
12835016,SPY,2024-05-24 09:30:00,529.61,529.24,530.10,529.43,3646872
12835015,SPY,2024-05-24 10:30:00,529.43,528.28,529.61,528.93,3452322
12835014,SPY,2024-05-24 11:30:00,528.93,528.77,529.69,529.50,12596699
12835013,SPY,2024-05-28 05:30:00,530.27,529.00,530.51,529.56,6244259
12835012,SPY,2024-05-28 06:30:00,529.54,529.16,530.16,529.86,2732654
12835011,SPY,2024-05-28 07:30:00,529.87,529.64,530.29,529.80,1640218
12835010,SPY,2024-05-28 08:30:00,529.80,529.15,530.25,529.48,2373889
12835009,SPY,2024-05-28 09:30:00,529.48,528.21,529.85,528.27,4334795
12835008,SPY,2024-05-28 10:30:00,528.26,527.11,528.98,528.35,5608659
12835007,SPY,2024-05-28 11:30:00,528.35,528.29,530.38,529.79,11605855
12835006,SPY,2024-05-29 05:30:00,525.68,525.37,526.97,526.73,7128872
12835005,SPY,2024-05-29 06:30:00,526.76,526.03,527.30,526.48,3500597
12835004,SPY,2024-05-29 07:30:00,526.48,525.98,526.92,526.82,3622645
12835003,SPY,2024-05-29 08:30:00,526.82,526.34,527.31,526.93,3541930
12835002,SPY,2024-05-29 09:30:00,526.93,526.17,527.20,526.59,3219912
12835001,SPY,2024-05-29 10:30:00,526.58,526.01,527.19,526.86,5046132
12835000,SPY,2024-05-29 11:30:00,526.85,524.75,527.19,524.88,15256934
12834999,SPY,2024-05-30 05:30:00,524.52,523.37,524.99,524.00,6434607
12834998,SPY,2024-05-30 06:30:00,523.98,522.89,524.08,523.95,3725502
12834997,SPY,2024-05-30 07:30:00,523.95,523.69,524.54,524.04,2984179
12834996,SPY,2024-05-30 08:30:00,524.04,523.94,525.14,524.97,3061719
12834995,SPY,2024-05-30 09:30:00,524.96,523.60,525.20,524.19,3636821
12834994,SPY,2024-05-30 10:30:00,524.18,522.85,524.45,523.38,5622015
12834993,SPY,2024-05-30 11:30:00,523.38,521.33,523.57,522.45,17177636
12834992,SPY,2024-05-31 05:30:00,523.59,520.86,524.81,521.11,7636213
12834991,SPY,2024-05-31 06:30:00,521.09,520.03,521.15,520.15,6821857
12834990,SPY,2024-05-31 07:30:00,520.12,518.36,520.33,518.81,6601570
12834989,SPY,2024-05-31 08:30:00,518.80,518.72,520.93,520.82,4646835
12834988,SPY,2024-05-31 09:30:00,520.82,520.45,521.29,520.78,5141333
12834987,SPY,2024-05-31 10:30:00,520.78,520.59,522.75,522.25,7457114
12834986,SPY,2024-05-31 11:30:00,522.24,522.00,528.36,527.65,46128292
12834985,SPY,2024-06-03 05:30:00,529.02,527.35,529.31,528.19,9972537
12834984,SPY,2024-06-03 06:30:00,528.20,525.40,528.48,526.40,6516007
12834983,SPY,2024-06-03 07:30:00,526.39,523.65,526.69,523.95,5226544
12834982,SPY,2024-06-03 08:30:00,523.94,522.60,526.97,524.65,4415926
12834981,SPY,2024-06-03 09:30:00,524.64,524.58,526.31,525.11,4124881
12834980,SPY,2024-06-03 10:30:00,525.11,525.11,526.50,526.25,3634801
12834979,SPY,2024-06-03 11:30:00,526.26,525.73,528.24,528.05,10311826
12834978,SPY,2024-06-04 05:30:00,526.46,525.74,527.75,527.00,6161747
12834977,SPY,2024-06-04 06:30:00,526.99,525.62,527.40,525.86,3724804
12834976,SPY,2024-06-04 07:30:00,525.86,524.96,526.10,526.01,3321675
12834975,SPY,2024-06-04 08:30:00,526.02,525.66,527.00,526.98,2581367
12834974,SPY,2024-06-04 09:30:00,526.98,526.34,528.97,528.93,3638669
12834973,SPY,2024-06-04 10:30:00,528.94,526.61,529.15,527.65,4644804
12834972,SPY,2024-06-04 11:30:00,527.66,527.01,528.60,528.43,7338126
12834971,SPY,2024-06-05 05:30:00,530.77,528.73,530.82,530.27,7620681
12834970,SPY,2024-06-05 06:30:00,530.28,530.28,532.18,531.92,5710782
12834969,SPY,2024-06-05 07:30:00,531.91,531.73,532.44,532.13,3544966
12834968,SPY,2024-06-05 08:30:00,532.13,532.08,532.98,532.73,3327615
12834967,SPY,2024-06-05 09:30:00,532.73,532.62,533.49,533.48,3989872
12834966,SPY,2024-06-05 10:30:00,533.49,533.43,534.17,533.70,5080285
12834965,SPY,2024-06-05 11:30:00,533.69,533.24,534.69,534.61,14046768
12834964,SPY,2024-06-06 05:30:00,534.98,534.33,535.42,535.06,6538375
12834963,SPY,2024-06-06 06:30:00,535.05,534.21,535.05,534.49,2805361
12834962,SPY,2024-06-06 07:30:00,534.47,533.53,534.53,533.74,3035339
12834961,SPY,2024-06-06 08:30:00,533.74,533.24,534.27,534.14,2811340
12834960,SPY,2024-06-06 09:30:00,534.14,532.68,534.46,533.65,3102236
12834959,SPY,2024-06-06 10:30:00,533.65,533.37,534.64,534.49,2765038
12834958,SPY,2024-06-06 11:30:00,534.49,533.99,534.67,534.45,7236747
12834957,SPY,2024-06-07 05:30:00,533.66,532.54,534.76,534.64,6400679
12834956,SPY,2024-06-07 06:30:00,534.63,533.95,536.40,534.95,5670526
12834955,SPY,2024-06-07 07:30:00,534.96,534.68,535.94,535.91,2247599
12834954,SPY,2024-06-07 08:30:00,535.91,534.92,536.89,536.17,2888379
12834953,SPY,2024-06-07 09:30:00,536.18,533.49,536.41,534.69,4582004
12834952,SPY,2024-06-07 10:30:00,534.70,533.79,535.44,534.73,4092370
12834951,SPY,2024-06-07 11:30:00,534.74,533.51,534.88,533.58,12583959
12834950,SPY,2024-06-10 05:30:00,533.18,532.57,533.63,533.59,4692988
12834949,SPY,2024-06-10 06:30:00,533.59,533.43,534.38,534.38,3030681
12834948,SPY,2024-06-10 07:30:00,534.39,534.32,535.14,534.87,3196853
12834947,SPY,2024-06-10 08:30:00,534.87,534.26,535.07,534.31,2113763
12834946,SPY,2024-06-10 09:30:00,534.32,534.23,535.72,534.50,3452013
12834945,SPY,2024-06-10 10:30:00,534.48,534.29,535.99,535.58,4824621
12834944,SPY,2024-06-10 11:30:00,535.60,534.70,535.78,535.16,11666961
12834943,SPY,2024-06-11 05:30:00,534.07,532.05,534.10,533.72,5946708
12834942,SPY,2024-06-11 06:30:00,533.71,533.60,534.74,534.43,2790525
12834941,SPY,2024-06-11 07:30:00,534.45,533.55,534.76,533.84,2889614
12834940,SPY,2024-06-11 08:30:00,533.86,533.72,534.81,534.25,2951724
12834939,SPY,2024-06-11 09:30:00,534.24,534.20,536.23,536.20,2936383
12834938,SPY,2024-06-11 10:30:00,536.21,535.81,536.64,535.86,5258456
12834937,SPY,2024-06-11 11:30:00,535.86,535.62,537.12,536.90,10990649
12834936,SPY,2024-06-12 05:30:00,541.63,541.21,543.92,543.91,9852716
12834935,SPY,2024-06-12 06:30:00,543.92,542.56,543.96,543.23,4859489
12834934,SPY,2024-06-12 07:30:00,543.22,542.50,543.26,542.50,3150590
12834933,SPY,2024-06-12 08:30:00,542.51,542.42,543.37,542.92,2449183
12834932,SPY,2024-06-12 09:30:00,542.91,540.73,542.93,542.67,7136433
12834931,SPY,2024-06-12 10:30:00,542.69,540.74,544.12,540.99,9930018
12834930,SPY,2024-06-12 11:30:00,541.00,540.30,542.40,541.94,19709533
12834929,SPY,2024-06-13 05:30:00,543.15,540.43,543.19,541.04,7292682
12834928,SPY,2024-06-13 06:30:00,541.04,540.25,541.35,541.19,4647223
12834927,SPY,2024-06-13 07:30:00,541.17,539.64,541.65,539.75,3793009
12834926,SPY,2024-06-13 08:30:00,539.75,539.59,541.97,541.72,3696490
12834925,SPY,2024-06-13 09:30:00,541.73,541.20,542.21,542.08,3207465
12834924,SPY,2024-06-13 10:30:00,542.08,541.98,543.06,542.51,4504229
12834923,SPY,2024-06-13 11:30:00,542.51,542.18,543.33,542.49,13781230
12834922,SPY,2024-06-14 05:30:00,540.88,539.96,541.63,540.87,6878544
12834921,SPY,2024-06-14 06:30:00,540.88,539.85,541.65,541.43,3749892
12834920,SPY,2024-06-14 07:30:00,541.46,540.28,541.86,541.12,3898526
12834919,SPY,2024-06-14 08:30:00,541.11,540.93,542.42,542.10,3037625
12834918,SPY,2024-06-14 09:30:00,542.08,541.17,542.36,541.87,3032035
12834917,SPY,2024-06-14 10:30:00,541.88,541.33,542.43,542.36,3453332
12834916,SPY,2024-06-14 11:30:00,542.37,541.86,542.85,542.50,11834018
12834915,SPY,2024-06-17 05:30:00,542.08,541.61,542.89,542.31,6526416
12834914,SPY,2024-06-17 06:30:00,542.30,542.21,544.03,543.82,6102134
12834913,SPY,2024-06-17 07:30:00,543.82,543.48,545.43,545.41,4146226
12834912,SPY,2024-06-17 08:30:00,545.42,545.16,546.55,546.35,5862702
12834911,SPY,2024-06-17 09:30:00,546.38,546.31,548.53,548.01,7232643
12834910,SPY,2024-06-17 10:30:00,548.01,547.46,548.39,548.27,6628664
12834909,SPY,2024-06-17 11:30:00,548.27,546.59,548.29,547.03,16147864
12834908,SPY,2024-06-18 05:30:00,547.16,547.11,548.22,547.41,5221782
12834907,SPY,2024-06-18 06:30:00,547.42,546.73,547.96,547.08,3693719
12834906,SPY,2024-06-18 07:30:00,547.06,546.97,548.07,547.37,3911739
12834905,SPY,2024-06-18 08:30:00,547.37,547.23,548.17,548.07,2432527
12834904,SPY,2024-06-18 09:30:00,548.07,547.09,548.62,547.74,5170407
12834903,SPY,2024-06-18 10:30:00,547.74,547.41,548.07,547.89,4516083
12834902,SPY,2024-06-18 11:30:00,547.90,547.69,548.64,548.50,13783994
12834901,SPY,2024-06-20 05:30:00,549.44,548.40,550.12,549.08,8404267
12834900,SPY,2024-06-20 06:30:00,549.06,548.67,549.53,548.81,4045508
12834899,SPY,2024-06-20 07:30:00,548.81,546.94,549.12,546.96,4893350
12834898,SPY,2024-06-20 08:30:00,546.96,545.74,547.71,546.02,7282451
12834897,SPY,2024-06-20 09:30:00,546.00,545.18,548.14,548.05,7708829
12834896,SPY,2024-06-20 10:30:00,548.06,545.77,548.19,547.15,8294035
12834895,SPY,2024-06-20 11:30:00,547.16,546.44,547.76,546.81,27171590
12834894,SPY,2024-06-21 05:30:00,544.40,543.02,544.86,544.32,7523768
12834893,SPY,2024-06-21 06:30:00,544.31,543.86,545.25,544.42,9428729
12834892,SPY,2024-06-21 07:30:00,544.42,544.01,545.65,545.25,5349276
12834891,SPY,2024-06-21 08:30:00,545.26,543.88,545.33,544.09,2659978
12834890,SPY,2024-06-21 09:30:00,544.07,543.56,544.76,544.70,4498336
12834889,SPY,2024-06-21 10:30:00,544.69,543.95,544.85,544.40,4081792
12834888,SPY,2024-06-21 11:30:00,544.40,544.08,545.22,544.77,20680883
12834887,SPY,2024-06-24 05:30:00,544.33,543.76,546.95,545.44,6996643
12834886,SPY,2024-06-24 06:30:00,545.43,544.66,546.36,546.14,4950525
12834885,SPY,2024-06-24 07:30:00,546.15,545.57,546.28,545.97,2141914
12834884,SPY,2024-06-24 08:30:00,545.97,544.00,546.18,544.25,5031162
12834883,SPY,2024-06-24 09:30:00,544.27,543.42,544.54,543.77,3469801
12834882,SPY,2024-06-24 10:30:00,543.77,543.48,544.66,544.23,4466110
12834881,SPY,2024-06-24 11:30:00,544.24,542.21,544.42,542.48,14487416
12834880,SPY,2024-06-25 05:30:00,543.99,543.03,544.17,543.99,5337973
12834879,SPY,2024-06-25 06:30:00,543.98,543.43,544.48,544.06,4185106
12834878,SPY,2024-06-25 07:30:00,544.05,543.42,544.43,543.62,4602975
12834877,SPY,2024-06-25 08:30:00,543.61,542.44,543.70,543.69,5204291
12834876,SPY,2024-06-25 09:30:00,543.69,543.43,544.87,544.85,3391219
12834875,SPY,2024-06-25 10:30:00,544.84,543.80,545.12,545.12,4714423
12834874,SPY,2024-06-25 11:30:00,545.12,544.17,545.20,544.61,7798101
12834873,SPY,2024-06-26 05:30:00,543.69,543.17,544.80,543.80,5141267
12834872,SPY,2024-06-26 06:30:00,543.80,543.03,544.56,543.96,4045253
12834871,SPY,2024-06-26 07:30:00,543.95,543.66,545.45,545.19,3693826
12834870,SPY,2024-06-26 08:30:00,545.18,544.01,545.34,544.51,4414396
12834869,SPY,2024-06-26 09:30:00,544.53,544.27,544.94,544.74,2318177
12834868,SPY,2024-06-26 10:30:00,544.74,544.13,545.12,544.64,2516472
12834867,SPY,2024-06-26 11:30:00,544.63,544.33,546.24,544.85,14002050
12834866,SPY,2024-06-27 05:30:00,545.37,545.14,546.96,546.53,5538355
12834865,SPY,2024-06-27 06:30:00,546.53,544.92,546.81,545.29,3555347
12834864,SPY,2024-06-27 07:30:00,545.28,544.67,546.02,545.86,4866562
12834863,SPY,2024-06-27 08:30:00,545.85,545.61,546.34,546.30,2430018
12834862,SPY,2024-06-27 09:30:00,546.31,544.64,546.43,544.77,2610950
12834861,SPY,2024-06-27 10:30:00,544.78,544.61,545.81,545.77,3306964
12834860,SPY,2024-06-27 11:30:00,545.76,545.18,546.69,546.52,10378405
12834859,SPY,2024-06-28 05:30:00,547.16,546.67,550.28,549.53,8351237
12834858,SPY,2024-06-28 06:30:00,549.52,547.25,550.07,547.73,5936939
12834857,SPY,2024-06-28 07:30:00,547.74,546.21,548.32,546.97,3848642
12834856,SPY,2024-06-28 08:30:00,546.96,545.49,547.24,546.28,6035275
12834855,SPY,2024-06-28 09:30:00,546.28,545.24,546.58,545.39,4708488
12834854,SPY,2024-06-28 10:30:00,545.40,544.58,545.65,544.78,10085163
12834853,SPY,2024-06-28 11:30:00,544.80,542.95,545.47,545.23,29262539
12834852,SPY,2024-07-01 05:30:00,545.63,542.60,545.86,544.33,9865611
12834851,SPY,2024-07-01 06:30:00,544.32,542.52,544.40,544.22,3885592
12834850,SPY,2024-07-01 07:30:00,544.21,543.65,545.25,545.21,3716318
12834849,SPY,2024-07-01 08:30:00,545.23,544.60,545.37,545.05,2393681
12834848,SPY,2024-07-01 09:30:00,545.05,543.44,545.67,544.80,2395933
12834847,SPY,2024-07-01 10:30:00,544.80,543.82,545.15,544.33,2825621
12834846,SPY,2024-07-01 11:30:00,544.35,544.29,545.88,545.26,11359253
12834845,SPY,2024-07-02 05:30:00,543.70,543.65,545.71,545.33,5967049
12834844,SPY,2024-07-02 06:30:00,545.33,545.10,546.10,546.06,3144084
12834843,SPY,2024-07-02 07:30:00,546.06,545.12,546.51,545.84,3257574
12834842,SPY,2024-07-02 08:30:00,545.84,545.61,546.92,546.66,3199256
12834841,SPY,2024-07-02 09:30:00,546.66,546.45,547.88,547.73,3072602
12834840,SPY,2024-07-02 10:30:00,547.73,547.48,548.08,547.98,5477207
12834839,SPY,2024-07-02 11:30:00,547.96,547.83,549.01,548.40,13588117
12834838,SPY,2024-07-03 05:30:00,548.69,548.65,550.11,549.18,6265333
12834837,SPY,2024-07-03 06:30:00,549.16,549.09,550.49,550.03,4688709
12834836,SPY,2024-07-03 07:30:00,550.03,549.87,551.18,551.14,5909063
12834835,SPY,2024-07-03 08:30:00,551.13,550.35,551.83,551.10,13903811
12834834,SPY,2024-07-05 05:30:00,551.77,551.12,552.78,552.10,5518564
12834833,SPY,2024-07-05 06:30:00,552.10,551.80,553.14,552.91,4223393
12834832,SPY,2024-07-05 07:30:00,552.89,552.86,553.76,553.61,2877165
12834831,SPY,2024-07-05 08:30:00,553.60,553.10,553.99,553.86,3090954
12834830,SPY,2024-07-05 09:30:00,553.87,553.84,554.52,554.04,3557339
12834829,SPY,2024-07-05 10:30:00,554.04,553.86,554.61,554.35,5538330
12834828,SPY,2024-07-05 11:30:00,554.35,552.22,555.05,554.41,13280295
12834827,SPY,2024-07-08 05:30:00,555.44,555.16,556.25,555.49,5107139
12834826,SPY,2024-07-08 06:30:00,555.49,554.91,555.57,555.37,2508858
12834825,SPY,2024-07-08 07:30:00,555.36,554.29,555.45,554.59,2874923
12834824,SPY,2024-07-08 08:30:00,554.58,554.47,554.92,554.90,1960915
12834823,SPY,2024-07-08 09:30:00,554.91,554.73,555.37,555.22,1851568
12834822,SPY,2024-07-08 10:30:00,555.23,554.19,555.23,554.62,2528935
12834821,SPY,2024-07-08 11:30:00,554.60,554.51,555.67,555.47,15547523
12834820,SPY,2024-07-09 05:30:00,556.26,555.67,556.90,556.02,4619103
12834819,SPY,2024-07-09 06:30:00,556.01,555.72,556.91,556.05,3181238
12834818,SPY,2024-07-09 07:30:00,556.05,555.84,556.80,556.69,2125359
12834817,SPY,2024-07-09 08:30:00,556.68,555.73,557.18,556.00,3399856
12834816,SPY,2024-07-09 09:30:00,556.00,555.72,556.34,555.75,2670299
12834815,SPY,2024-07-09 10:30:00,555.75,555.52,556.18,555.79,2834580
12834814,SPY,2024-07-09 11:30:00,555.78,555.56,556.08,555.91,7456689
12834813,SPY,2024-07-10 05:30:00,557.07,556.79,557.75,557.36,4814290
12834812,SPY,2024-07-10 06:30:00,557.34,556.77,557.70,557.68,2682648
12834811,SPY,2024-07-10 07:30:00,557.68,557.67,559.04,558.94,4474542
12834810,SPY,2024-07-10 08:30:00,558.93,558.67,559.75,559.37,3571600
12834809,SPY,2024-07-10 09:30:00,559.35,559.21,559.87,559.56,3063458
12834808,SPY,2024-07-10 10:30:00,559.57,559.52,560.22,560.07,4176517
12834807,SPY,2024-07-10 11:30:00,560.07,559.97,561.67,561.19,13567415
12834806,SPY,2024-07-11 05:30:00,561.44,559.29,562.33,559.77,8410027
12834805,SPY,2024-07-11 06:30:00,559.76,557.11,560.37,557.32,5580084
12834804,SPY,2024-07-11 07:30:00,557.32,556.18,557.59,557.21,5669454
12834803,SPY,2024-07-11 08:30:00,557.21,555.88,557.77,557.08,4159995
12834802,SPY,2024-07-11 09:30:00,557.09,555.83,557.09,556.25,3413299
12834801,SPY,2024-07-11 10:30:00,556.23,556.19,557.49,556.56,5143361
12834800,SPY,2024-07-11 11:30:00,556.56,556.07,558.03,556.86,15778183
12834799,SPY,2024-07-12 05:30:00,557.63,557.15,559.86,559.78,7426964
12834798,SPY,2024-07-12 06:30:00,559.78,559.68,561.73,561.72,6205351
12834797,SPY,2024-07-12 07:30:00,561.71,560.13,561.76,560.64,3585987
12834796,SPY,2024-07-12 08:30:00,560.63,560.44,562.43,562.43,4013519
12834795,SPY,2024-07-12 09:30:00,562.42,562.23,563.67,563.00,5206493
12834794,SPY,2024-07-12 10:30:00,563.00,562.56,563.29,562.82,4062451
12834793,SPY,2024-07-12 11:30:00,562.82,558.95,562.82,559.60,18771758
12834792,SPY,2024-07-15 05:30:00,562.03,561.39,562.83,562.70,6801754
12834791,SPY,2024-07-15 06:30:00,562.70,562.66,564.84,563.72,4428723
12834790,SPY,2024-07-15 07:30:00,563.73,562.14,564.15,562.89,3875244
12834789,SPY,2024-07-15 08:30:00,562.88,561.36,563.18,561.67,3201782
12834788,SPY,2024-07-15 09:30:00,561.62,560.71,561.85,561.81,2822927
12834787,SPY,2024-07-15 10:30:00,561.81,561.64,562.56,562.07,3368412
12834786,SPY,2024-07-15 11:30:00,562.07,559.63,562.29,561.66,12216434
15526525,SPY,2024-07-16 05:30:00,562.87,562.10,563.61,562.66,6144171
15526524,SPY,2024-07-16 06:30:00,562.64,562.42,564.47,563.54,3769947
15526523,SPY,2024-07-16 07:30:00,563.53,562.23,563.59,562.64,2461256
15526522,SPY,2024-07-16 08:30:00,562.61,562.29,563.59,562.74,2735583
15526521,SPY,2024-07-16 09:30:00,562.71,562.48,563.59,563.39,2991446
15526520,SPY,2024-07-16 10:30:00,563.38,563.28,564.60,564.42,4938697
15526519,SPY,2024-07-16 11:30:00,564.43,564.01,565.39,564.69,11049894
15526518,SPY,2024-07-17 05:30:00,558.80,557.91,560.51,558.69,9916289
15526517,SPY,2024-07-17 06:30:00,558.68,557.81,559.11,558.60,5303304
15526516,SPY,2024-07-17 07:30:00,558.61,557.29,558.67,557.37,3883606
15526515,SPY,2024-07-17 08:30:00,557.35,556.61,558.04,557.38,4760770
15526514,SPY,2024-07-17 09:30:00,557.37,556.84,558.15,558.04,4509242
15526513,SPY,2024-07-17 10:30:00,558.04,557.04,558.38,558.07,5054280
15526512,SPY,2024-07-17 11:30:00,558.06,556.43,558.28,557.29,19020382
15526511,SPY,2024-07-18 05:30:00,558.51,557.71,559.52,558.84,7383119
15526510,SPY,2024-07-18 06:30:00,558.83,553.78,558.83,553.81,8250655
15526509,SPY,2024-07-18 07:30:00,553.80,552.38,554.38,552.92,6236619
15526508,SPY,2024-07-18 08:30:00,552.88,552.69,554.95,554.37,3437801
15526507,SPY,2024-07-18 09:30:00,554.37,552.57,554.81,552.58,3535290
15526506,SPY,2024-07-18 10:30:00,552.56,550.43,552.87,551.45,8300680
15526505,SPY,2024-07-18 11:30:00,551.44,551.14,553.85,553.15,16107821
15526504,SPY,2024-07-19 05:30:00,552.42,551.04,554.08,551.11,6298835
15526503,SPY,2024-07-19 06:30:00,551.13,549.60,551.99,549.65,6190373
15526502,SPY,2024-07-19 07:30:00,549.65,549.22,553.30,550.07,13298775
15526501,SPY,2024-07-19 08:30:00,550.07,547.91,550.19,548.59,5500513
15526500,SPY,2024-07-19 09:30:00,548.57,548.09,549.72,548.69,4201453
15526499,SPY,2024-07-19 10:30:00,548.70,548.02,550.46,549.99,7998098
15526498,SPY,2024-07-19 11:30:00,549.99,548.14,550.08,548.74,18241032
15526497,SPY,2024-07-22 05:30:00,553.00,551.34,554.41,553.20,8412489
15526496,SPY,2024-07-22 06:30:00,553.21,551.70,554.46,551.74,5337645
15526495,SPY,2024-07-22 07:30:00,551.75,551.02,553.61,552.15,3534359
15526494,SPY,2024-07-22 08:30:00,552.11,551.80,554.39,554.14,2994252
15526493,SPY,2024-07-22 09:30:00,554.14,554.10,555.08,554.58,3511106
15526492,SPY,2024-07-22 10:30:00,554.58,554.16,555.27,554.52,3598091
15526491,SPY,2024-07-22 11:30:00,554.53,554.32,555.14,554.35,11023173
15526490,SPY,2024-07-23 05:30:00,554.54,554.13,556.41,556.00,5197180
15526489,SPY,2024-07-23 06:30:00,556.02,554.28,556.74,556.43,4101526
15526488,SPY,2024-07-23 07:30:00,556.43,554.53,556.65,555.07,2798845
15526487,SPY,2024-07-23 08:30:00,555.06,554.18,555.15,554.76,4090315
15526486,SPY,2024-07-23 09:30:00,554.73,554.27,555.55,554.89,2309888
15526485,SPY,2024-07-23 10:30:00,554.90,554.75,555.39,555.21,2089361
15526484,SPY,2024-07-23 11:30:00,555.17,553.23,555.18,554.19,10799428
15526483,SPY,2024-07-24 05:30:00,548.86,545.43,549.17,546.04,10965993
15526482,SPY,2024-07-24 06:30:00,546.03,544.19,546.19,544.74,6683038
15526481,SPY,2024-07-24 07:30:00,544.76,543.89,545.28,544.20,4671271
15526480,SPY,2024-07-24 08:30:00,544.18,543.63,545.03,544.30,5188492
15526479,SPY,2024-07-24 09:30:00,544.29,543.18,544.95,543.36,4494870
15526478,SPY,2024-07-24 10:30:00,543.36,541.49,543.59,541.65,9631287
15526477,SPY,2024-07-24 11:30:00,541.66,540.29,542.90,542.29,28229024
15526476,SPY,2024-07-25 05:30:00,541.35,537.45,541.62,540.60,11436760
15526475,SPY,2024-07-25 06:30:00,540.58,540.02,544.63,543.23,7899290
15526474,SPY,2024-07-25 07:30:00,543.22,542.40,546.38,546.15,5162927
15526473,SPY,2024-07-25 08:30:00,546.18,544.46,547.46,544.72,5362867
15526472,SPY,2024-07-25 09:30:00,544.72,542.53,545.10,542.97,4399983
15526471,SPY,2024-07-25 10:30:00,542.95,540.52,543.68,543.14,7501796
15526470,SPY,2024-07-25 11:30:00,543.13,537.50,543.31,538.34,15086039
15526469,SPY,2024-07-26 05:30:00,542.28,541.49,544.63,543.63,8340410
15526468,SPY,2024-07-26 06:30:00,543.63,541.67,544.03,543.21,5445711
15526467,SPY,2024-07-26 07:30:00,543.21,542.89,546.02,545.57,6587137
15526466,SPY,2024-07-26 08:30:00,545.57,545.30,547.19,547.05,4438463
15526465,SPY,2024-07-26 09:30:00,547.05,544.01,547.13,544.49,6334162
15526464,SPY,2024-07-26 10:30:00,544.51,543.03,545.07,544.76,4716699
15526463,SPY,2024-07-26 11:30:00,544.75,542.73,544.84,544.58,14202977
15526462,SPY,2024-07-29 05:30:00,546.02,544.75,547.04,545.37,6907356
15526461,SPY,2024-07-29 06:30:00,545.39,543.35,545.65,544.15,4972341
15526460,SPY,2024-07-29 07:30:00,544.15,542.72,546.78,546.00,3842383
15526459,SPY,2024-07-29 08:30:00,546.00,545.30,547.05,545.31,2557963
15526458,SPY,2024-07-29 09:30:00,545.32,544.59,545.99,544.96,2466937
15526457,SPY,2024-07-29 10:30:00,544.94,544.46,545.65,545.43,3007253
15526456,SPY,2024-07-29 11:30:00,545.43,544.50,546.05,544.96,12731069
15526455,SPY,2024-07-30 05:30:00,546.26,544.78,547.34,544.96,6824749
15526454,SPY,2024-07-30 06:30:00,544.98,541.21,545.08,542.14,6578614
15526453,SPY,2024-07-30 07:30:00,542.12,540.10,542.39,540.81,4738589
15526452,SPY,2024-07-30 08:30:00,540.81,538.52,541.15,540.51,4458798
15526451,SPY,2024-07-30 09:30:00,540.50,540.19,542.66,541.94,3738363
15526450,SPY,2024-07-30 10:30:00,541.91,540.77,542.22,541.72,3851350
15526449,SPY,2024-07-30 11:30:00,541.71,537.97,543.66,539.69,13710020
15526448,SPY,2024-07-31 05:30:00,548.98,547.58,550.55,550.30,8203660
15526447,SPY,2024-07-31 06:30:00,550.29,549.62,551.28,551.12,4621319
15526446,SPY,2024-07-31 07:30:00,551.12,550.28,551.71,550.51,3351610
15526445,SPY,2024-07-31 08:30:00,550.50,549.92,550.98,550.34,4039174
15526444,SPY,2024-07-31 09:30:00,550.33,548.66,551.30,550.96,5407436
15526443,SPY,2024-07-31 10:30:00,550.96,549.23,553.50,549.68,12032711
15526442,SPY,2024-07-31 11:30:00,549.66,549.28,552.94,551.75,20969255
15526441,SPY,2024-08-01 05:30:00,552.57,549.81,554.87,549.83,10456520
15526440,SPY,2024-08-01 06:30:00,549.87,546.00,550.25,546.17,8288571
15526439,SPY,2024-08-01 07:30:00,546.11,544.17,546.58,545.03,7656352
