id,symbol,date,open,low,high,close,volume,rsi
1062590,TSLA,2024-03-15 06:30:00,162.95,162.36,164.15,163.61,12355483,31.622011897743647
1062592,TSLA,2024-03-15 05:30:00,163.16,161.11,165.18,162.92,28843885,27.085762638800617
1062594,TSLA,2024-03-14 11:30:00,161.15,160.63,163.0,162.45,10958318,23.994174038445635
1062596,TSLA,2024-03-14 10:30:00,162.37,160.51,162.55,161.14,14676722,14.947885824056087
1062598,TSLA,2024-03-14 09:30:00,162.08,161.68,163.54,162.36,10253521,16.60432632956271
1062600,TSLA,2024-03-14 08:30:00,162.6,162.07,163.75,162.1,11240789,14.792583724121869
1062602,TSLA,2024-03-14 07:30:00,163.36,161.88,163.86,162.59,19013671,15.35841403328611
1062604,TSLA,2024-03-14 06:30:00,166.0,163.31,166.84,163.35,18727927,16.223466872224364
1062606,TSLA,2024-03-14 05:30:00,167.77,165.0,171.17,166.05,30963328,19.78639320114172
1062608,TSLA,2024-03-13 11:30:00,169.56,168.66,170.12,169.25,11404904,25.860618414400648
1062610,TSLA,2024-03-13 10:30:00,170.16,169.29,171.04,169.57,11998775,26.59438854510772
1062612,TSLA,2024-03-13 09:30:00,171.76,170.11,172.03,170.17,10034640,27.931796085186676
1062614,TSLA,2024-03-13 08:30:00,171.81,170.85,172.05,171.75,7959818,31.714300983289064
1062616,TSLA,2024-03-13 07:30:00,172.72,171.38,173.16,171.82,9469756,31.883637605726946
1062618,TSLA,2024-01-12 05:30:00,221.72,220.09,222.55,222.17,18093960,21.295046014092947
1062620,TSLA,2024-01-12 04:30:00,222.18,219.6,225.34,223.26,35420723,23.093414188379967
1062622,TSLA,2024-01-11 10:30:00,227.1,226.32,228.65,228.05,8281657,34.656856861437205
1062624,TSLA,2024-01-11 09:30:00,228.17,226.76,228.63,227.07,10248821,28.012672061102023
1062626,TSLA,2024-01-11 08:30:00,226.53,226.31,227.99,226.52,9659493,24.152600898824772
1062628,TSLA,2024-01-11 07:30:00,227.02,225.74,227.46,226.13,9271676,21.43957657549555
1062630,TSLA,2024-01-11 06:30:00,225.88,225.37,227.37,226.2,11283951,21.564177664545184
1062632,TSLA,2024-01-11 05:30:00,226.04,225.54,230.46,226.96,16895477,22.854187023887604
1062634,TSLA,2024-01-11 04:30:00,227.47,226.04,230.93,228.83,33410859,26.37859112423571
1062636,TSLA,2024-01-10 10:30:00,233.8,232.78,234.08,233.87,7870128,42.081734896802594
1062638,TSLA,2024-01-10 09:30:00,233.64,233.54,235.25,234.22,9832832,43.70790666944336
1062640,TSLA,2024-01-10 08:30:00,234.76,232.7,235.16,233.75,9741726,40.9494814544263
1062642,TSLA,2024-01-10 07:30:00,233.0,232.02,233.64,232.7,10699736,34.496486472040715
1062644,TSLA,2024-01-10 06:30:00,233.33,232.41,233.99,232.78,10267769,34.740846290267115
1062646,TSLA,2024-01-10 05:30:00,232.78,232.56,235.08,233.75,14922458,37.89257680751888
1062648,TSLA,2024-01-10 04:30:00,232.92,231.29,235.5,233.56,25468951,36.84527296658691
1062650,TSLA,2024-01-09 10:30:00,234.8,233.78,235.15,234.91,7367930,41.08877725371655
1062652,TSLA,2024-01-09 09:30:00,234.72,233.88,235.01,234.3,8441940,38.20343917134747
1062654,TSLA,2024-01-09 08:30:00,234.0,233.31,235.14,233.45,9923924,34.13395816582441
1062656,TSLA,2024-01-09 07:30:00,234.48,233.82,235.43,234.21,9087983,36.058339602193286
1062658,TSLA,2024-01-09 06:30:00,234.93,233.65,235.58,234.76,12078008,37.40786290355151
1062660,TSLA,2024-01-09 05:30:00,234.5,232.2,235.29,233.0,16237308,29.771493302309224
1062662,TSLA,2024-01-09 04:30:00,233.61,232.04,238.96,237.96,30155749,43.033947305131825
1062664,TSLA,2024-01-08 10:30:00,240.35,240.23,241.25,240.87,5973507,56.30027386252066
1062666,TSLA,2024-01-08 09:30:00,240.89,239.34,241.16,240.02,8604896,52.453159183746806
1062668,TSLA,2024-01-08 08:30:00,239.5,238.67,240.25,238.98,9094504,47.35026349707487
1062670,TSLA,2024-01-08 07:30:00,239.5,238.74,239.87,239.42,8457567,49.36742365159913
1062672,TSLA,2024-01-08 06:30:00,239.46,237.69,240.0,238.64,10779514,45.67469294085175
1062674,TSLA,2024-01-08 05:30:00,238.02,236.05,238.45,237.35,13642778,39.05822844763891
1062676,TSLA,2024-01-08 04:30:00,236.43,235.3,239.2,237.47,24548036,39.460594624897176
1062678,TSLA,2024-01-05 10:30:00,237.26,236.79,237.84,237.08,6836352,37.58966066253562
1062680,TSLA,2024-01-05 09:30:00,237.44,236.7,238.49,238.2,9461799,40.86473844325718
1062682,TSLA,2024-01-05 08:30:00,238.56,237.78,239.38,238.3,9676280,41.153380382557536
1062684,TSLA,2024-01-05 07:30:00,237.28,236.26,238.09,236.48,9636882,33.443658667868334
1062686,TSLA,2024-01-05 06:30:00,236.79,236.33,238.85,238.65,11254445,38.91333915628165
1062688,TSLA,2024-01-05 05:30:00,238.36,238.2,240.12,239.6,13770957,41.59012262575947
1062690,TSLA,2024-01-05 04:30:00,239.27,234.9,239.68,236.71,28245709,28.034586511874508
1062692,TSLA,2024-01-04 10:30:00,238.16,237.4,240.25,240.03,9313407,36.885789314164974
1062694,TSLA,2024-01-04 09:30:00,239.75,238.68,240.23,239.17,11165371,31.850972714290307
1062696,TSLA,2024-01-04 08:30:00,239.3,239.01,241.8,241.59,10211020,39.89128197243042
1062698,TSLA,2024-01-04 07:30:00,240.81,240.35,241.87,241.38,9243377,38.68349929911934
1062700,TSLA,2024-01-04 06:30:00,240.84,239.78,242.15,241.61,11727677,39.47448240275202
1062685,TSLA,2024-03-06 07:30:00,178.67,178.07,179.99,179.88,8905436,37.30215504689452
1062687,TSLA,2024-03-06 06:30:00,176.61,176.06,178.99,178.66,10772522,32.95830404114584
1062689,TSLA,2024-03-06 05:30:00,176.38,176.28,178.14,176.62,15716365,25.155324534681966
1062691,TSLA,2024-03-06 04:30:00,179.99,173.7,181.58,176.4,32632878,24.280505874522476
1062693,TSLA,2024-03-05 10:30:00,180.28,179.88,183.0,181.47,8365754,31.833919792183167
1062695,TSLA,2024-03-05 09:30:00,180.9,179.27,180.94,180.28,10725073,27.04433344395447
1062697,TSLA,2024-03-05 08:30:00,180.63,180.5,181.9,180.9,10520421,27.96495396992613
1062699,TSLA,2024-03-05 07:30:00,181.25,180.1,181.77,180.65,10505237,27.064651978055366
1062701,TSLA,2024-03-05 06:30:00,178.32,178.23,181.29,181.24,12850698,27.809968479208663
1062703,TSLA,2024-03-05 05:30:00,178.87,177.57,180.0,178.31,20641256,17.750763738195857
1062705,TSLA,2024-03-05 04:30:00,183.05,178.77,184.59,178.9,37215708,18.208061866178525
1062707,TSLA,2024-03-04 10:30:00,190.02,187.58,190.14,187.83,10371389,28.11609680783046
1062709,TSLA,2024-03-04 09:30:00,187.24,187.14,190.11,189.99,16056069,31.896136289661825
1062711,TSLA,2024-03-04 08:30:00,187.36,186.72,187.71,187.23,12222830,19.428657493540513
1062713,TSLA,2024-03-04 07:30:00,189.15,186.84,189.38,187.35,18569220,19.571795566899794
1062715,TSLA,2024-03-04 06:30:00,190.56,188.72,190.72,189.16,17814205,21.698881049982674
1062717,TSLA,2024-03-04 05:30:00,192.08,190.12,192.5,190.56,19314923,23.46520021868082
1062719,TSLA,2024-03-04 04:30:00,198.73,191.81,199.75,192.07,32673222,25.477447500509697
1062721,TSLA,2024-03-01 10:30:00,203.32,202.25,203.39,202.45,5745798,54.50376151512796
1062723,TSLA,2024-03-01 09:30:00,203.57,202.47,203.8,203.33,8269759,59.6901037353745
1062725,TSLA,2024-03-01 08:30:00,204.28,203.02,204.52,203.58,9969650,61.17916219748632
1062727,TSLA,2024-03-01 07:30:00,202.46,202.17,204.43,204.27,10960219,65.21897551196068
1062729,TSLA,2024-03-01 06:30:00,200.87,200.52,202.68,202.45,11235409,58.73226190424509
1062731,TSLA,2024-03-01 05:30:00,199.56,198.91,200.99,200.86,11844742,51.68969388158366
1062733,TSLA,2024-03-01 04:30:00,200.52,198.5,201.46,199.56,20993871,44.71450790532828
1062735,TSLA,2024-02-29 10:30:00,200.87,200.74,202.19,200.91,8371755,51.689181240786546
1062737,TSLA,2024-02-29 09:30:00,200.05,199.99,201.25,200.86,5775296,51.45732286465671
1062739,TSLA,2024-02-29 08:30:00,200.62,199.83,201.06,200.05,6669000,47.46130551052963
1062741,TSLA,2024-02-29 07:30:00,199.56,199.51,200.87,200.61,6073975,50.00428677754998
1062743,TSLA,2024-02-29 06:30:00,199.66,198.45,200.42,199.57,10060613,45.047603428191735
1062745,TSLA,2024-02-29 05:30:00,202.03,199.51,202.22,199.67,14655639,45.43743896138603
1062747,TSLA,2024-02-29 04:30:00,204.18,200.5,205.28,202.04,26311981,55.72320594409721
1062749,TSLA,2024-02-28 10:30:00,202.06,201.23,202.41,201.23,5495781,52.40943176750823
1062751,TSLA,2024-02-28 09:30:00,202.17,201.3,202.44,202.05,9589225,56.25126347849596
1062752,TSLA,2024-02-28 08:30:00,202.82,202.15,203.73,202.17,9288462,56.76976150404748
1062754,TSLA,2024-02-28 07:30:00,203.27,202.42,203.75,202.8,9438886,59.52818953206885
1062756,TSLA,2024-02-28 06:30:00,205.13,202.94,205.3,203.26,12856852,61.47492249873038
1062758,TSLA,2024-02-28 05:30:00,202.76,202.43,205.2,205.12,20692252,69.78136826868706
1062760,TSLA,2024-02-28 04:30:00,200.42,198.44,203.33,202.75,28781317,64.24036762229761
1062762,TSLA,2024-02-27 10:30:00,199.98,198.86,200.04,199.52,6578398,53.863855765006946
1062764,TSLA,2024-02-27 09:30:00,200.67,199.43,200.92,199.99,9616941,55.97654320846242
1062766,TSLA,2024-02-27 08:30:00,198.64,198.26,200.8,200.67,13519764,59.002609807438766
1062768,TSLA,2024-02-27 07:30:00,200.63,198.33,200.96,198.61,15196741,51.913491936485
1062770,TSLA,2024-02-27 06:30:00,201.95,200.57,202.74,200.63,12226374,61.31271846664363
1062772,TSLA,2024-02-27 05:30:00,202.49,201.09,203.59,201.98,15012616,68.76126660439166
1062774,TSLA,2024-02-27 04:30:00,204.04,201.0,205.6,202.5,31667166,71.78539458377934
1062776,TSLA,2024-02-26 10:30:00,199.42,198.8,199.9,199.06,7095304,61.743228718247714
1062778,TSLA,2024-02-26 09:30:00,199.67,198.53,200.0,199.42,9975364,63.887023724117185
1062780,TSLA,2024-02-26 08:30:00,199.25,198.6,200.0,199.66,9086294,65.21546202247853
1062782,TSLA,2024-02-26 07:30:00,200.27,199.07,200.74,199.23,13379651,63.99587051025051
1062784,TSLA,2024-02-26 06:30:00,199.96,199.3,201.78,200.28,17742302,69.40681593813117
1062786,TSLA,2024-02-26 05:30:00,197.72,197.23,200.21,199.96,20727118,68.68047665090045
1062788,TSLA,2024-02-26 04:30:00,192.29,192.0,199.86,197.71,30063864,63.14303031350671
1062790,TSLA,2024-02-23 10:30:00,191.99,191.6,192.54,191.85,6638131,37.05787826085909
1062792,TSLA,2024-02-23 09:30:00,192.61,191.89,193.25,191.97,7420666,37.54763734624038
1062794,TSLA,2024-02-23 08:30:00,193.97,192.15,194.09,192.61,9235247,40.09088612007392
1062796,TSLA,2024-02-23 07:30:00,193.93,192.71,194.08,193.97,9823222,46.05718591713732
1062798,TSLA,2024-02-23 06:30:00,194.52,193.82,195.38,193.92,8394358,45.790247891814595
1062800,TSLA,2024-02-23 05:30:00,193.58,193.45,195.55,194.52,12173038,48.37564569101022
1062802,TSLA,2024-02-23 04:30:00,195.31,191.5,197.57,193.58,21704733,43.8854978800607
1062804,TSLA,2024-02-22 10:30:00,197.66,196.6,198.32,196.75,7175370,59.54215548786018
1062806,TSLA,2024-02-22 09:30:00,197.55,196.5,197.99,197.66,8371164,65.58781787213135
1062808,TSLA,2024-02-22 08:30:00,197.28,196.7,197.86,197.54,8868856,65.15090247498742
1062810,TSLA,2024-02-22 07:30:00,195.92,195.33,197.4,197.29,12830401,64.33584241483175
1062812,TSLA,2024-02-22 06:30:00,193.91,193.89,196.18,195.91,11368589,59.64712394048679
1062814,TSLA,2024-02-22 05:30:00,193.23,191.39,194.27,193.9,15039979,51.26996605135761
1062816,TSLA,2024-02-22 04:30:00,194.0,191.36,195.37,193.23,23208752,47.999082208652524
1062818,TSLA,2024-02-21 10:30:00,193.37,191.28,194.88,194.0,7877696,51.57642079645209
1062820,TSLA,2024-02-21 09:30:00,193.44,192.3,193.66,193.36,8681036,48.736846658084936
1062822,TSLA,2024-02-21 08:30:00,192.84,192.48,194.7,193.47,10969000,49.18298176581994
1062824,TSLA,2024-02-21 07:30:00,193.04,191.95,193.77,192.81,11766622,46.54039996789532
1062826,TSLA,2024-02-21 06:30:00,194.08,192.5,194.57,193.03,12162591,47.277963225664685
1062828,TSLA,2024-02-21 05:30:00,196.21,193.95,196.67,194.06,17291805,50.6609437019473
1062830,TSLA,2024-02-21 04:30:00,193.36,192.7,199.44,196.17,30959162,58.360127858655275
1062832,TSLA,2024-02-20 10:30:00,193.14,192.15,193.99,193.36,7680478,49.085949204665376
1062702,TSLA,2024-01-04 05:30:00,241.9,240.43,242.7,240.74,17206163,34.98962505863834
1062704,TSLA,2024-01-04 04:30:00,240.83,237.73,241.76,240.71,29786674,34.814783817220444
1062706,TSLA,2024-01-03 10:30:00,238.18,237.99,239.74,239.47,9420751,28.76255032396429
1062708,TSLA,2024-01-03 09:30:00,238.87,238.71,241.62,240.97,12699905,32.013025777312805
1062710,TSLA,2024-01-03 08:30:00,239.58,238.8,241.57,239.86,12651817,26.44804523945824
1062712,TSLA,2024-01-03 07:30:00,240.11,239.86,241.28,240.26,10145315,27.17337988695411
1062714,TSLA,2024-01-03 06:30:00,239.88,238.35,240.87,239.27,13218406,22.479777748222133
1062716,TSLA,2024-01-03 05:30:00,238.61,237.12,240.31,237.82,18878070,15.280977613659772
1062718,TSLA,2024-01-03 04:30:00,237.63,236.32,245.68,241.33,39095599,19.15650303666989
1062720,TSLA,2024-01-02 10:30:00,248.25,246.06,248.88,246.95,8669036,30.190539159954028
1062722,TSLA,2024-01-02 09:30:00,246.85,246.33,248.38,248.32,9630865,34.557591490617995
1062724,TSLA,2024-01-02 08:30:00,247.67,247.3,249.38,248.84,8765888,36.35395610514275
1062726,TSLA,2024-01-02 07:30:00,248.68,247.0,249.13,248.78,9300223,35.984781813301694
1062728,TSLA,2024-01-02 06:30:00,248.1,247.94,251.0,250.19,12121666,40.66840294262775
1062730,TSLA,2024-01-02 05:30:00,249.7,246.82,250.26,248.53,16932899,31.175917537812936
1062732,TSLA,2024-01-02 04:30:00,245.95,244.41,251.25,248.79,32897309,31.918451399284137
1062834,TSLA,2024-02-20 09:30:00,191.56,191.39,193.18,193.14,10080089,48.27418046889108
1062836,TSLA,2024-02-20 08:30:00,190.54,189.95,191.77,191.59,10804508,42.45661019170357
1062838,TSLA,2024-02-20 07:30:00,190.17,189.13,191.14,190.54,12153323,38.2199463217557
1062840,TSLA,2024-02-20 06:30:00,192.64,189.17,192.67,190.18,13753150,36.78430083394482
1062842,TSLA,2024-02-20 05:30:00,191.42,191.08,193.75,192.63,14429855,42.89424707012069
1062844,TSLA,2024-02-20 04:30:00,196.13,191.33,198.6,191.42,30233688,38.334657855916554
1062846,TSLA,2024-02-16 10:30:00,200.09,199.32,200.22,199.99,8127710,77.91974197500026
1062848,TSLA,2024-02-16 09:30:00,200.85,199.1,201.37,200.09,10397949,78.7738701417223
1062850,TSLA,2024-02-16 08:30:00,199.4,198.76,201.11,200.86,9898833,85.2498000865223
1062852,TSLA,2024-02-16 07:30:00,200.5,198.11,201.29,199.41,11965374,82.87021119386735
1062854,TSLA,2024-02-16 06:30:00,201.22,199.6,202.94,200.5,15553094,93.01102005508031
1062856,TSLA,2024-02-16 05:30:00,199.13,198.03,201.7,201.22,15992674,100.34127814347114
1062858,TSLA,2024-02-16 04:30:00,202.06,197.4,203.17,199.11,32685055,100.43081655772501
1062887,TSLA,2024-06-17 11:30:00,188.42,187.2,188.75,187.27,10192174,66.64181023404346
1062889,TSLA,2024-06-17 10:30:00,187.11,186.25,188.55,188.42,10752778,72.56952045786099
1062891,TSLA,2024-06-17 09:30:00,187.13,186.67,188.81,187.1,12040389,69.793946760661
1062893,TSLA,2024-06-17 08:30:00,186.18,184.45,187.28,187.14,10756841,69.98708391635358
1062895,TSLA,2024-06-17 07:30:00,185.56,185.26,187.16,186.17,12214265,68.0579370723942
1062897,TSLA,2024-06-17 06:30:00,181.97,181.91,186.64,185.58,24390683,66.89300766713565
1062899,TSLA,2024-06-17 05:30:00,177.92,177.0,182.29,181.97,21921730,58.573141324980114
1062901,TSLA,2024-06-14 11:30:00,178.63,177.78,179.66,177.85,5921175,44.1592882889334
1062903,TSLA,2024-06-14 10:30:00,177.94,177.58,178.75,178.64,6782640,46.98017124681225
1062905,TSLA,2024-06-14 09:30:00,179.17,177.55,179.42,177.93,6047835,44.09138433602721
1062907,TSLA,2024-06-14 08:30:00,178.84,178.5,179.72,179.17,6472936,48.221099947380154
1062909,TSLA,2024-06-14 07:30:00,179.17,176.92,179.43,178.85,10137112,47.06965836129229
1062911,TSLA,2024-06-14 06:30:00,179.21,178.52,179.82,179.17,12641018,48.030944604973435
1062913,TSLA,2024-06-14 05:30:00,185.8,178.22,186.0,179.21,27489479,48.141552032338474
1062915,TSLA,2024-06-13 11:30:00,182.57,181.23,184.25,184.05,9412385,64.25546996285689
1062917,TSLA,2024-06-13 10:30:00,184.45,182.55,184.85,182.56,6783866,60.60169297193616
1062919,TSLA,2024-06-13 09:30:00,183.72,183.65,184.88,184.47,6522791,68.70390228326438
1062921,TSLA,2024-06-13 08:30:00,184.46,182.8,185.15,183.75,8039096,67.2169045787031
1062923,TSLA,2024-06-13 07:30:00,183.87,183.34,185.58,184.46,11107525,70.17612883404655
1062925,TSLA,2024-06-13 06:30:00,185.05,181.94,185.16,183.87,18846599,69.16072281842389
1062927,TSLA,2024-06-13 05:30:00,188.39,183.48,191.08,185.06,42613207,73.71667228851908
1062928,TSLA,2024-08-09 06:30:00,196.11,195.11,199.18,197.74,9698914,47.81946793959738
1062930,TSLA,2024-08-09 05:30:00,197.05,195.58,200.09,196.1,17943018,43.365764136259806
1062932,TSLA,2024-08-08 11:30:00,198.14,197.64,200.2,199.84,5883747,52.57599693352646
1062934,TSLA,2024-08-08 10:30:00,200.05,197.92,200.18,198.13,6251204,48.03442314841985
1062936,TSLA,2024-08-08 09:30:00,199.95,199.02,200.7,200.04,6611230,53.1512590234858
1062938,TSLA,2024-08-08 08:30:00,197.48,196.47,199.95,199.93,6660680,52.89115131368112
1062940,TSLA,2024-08-08 07:30:00,198.81,196.93,199.08,197.43,6285010,46.855824255715866
1062942,TSLA,2024-08-08 06:30:00,197.39,196.95,199.46,198.76,10639765,49.917846206451806
1062944,TSLA,2024-08-08 05:30:00,195.7,192.04,197.45,197.4,16447366,46.713089730826525
1062946,TSLA,2024-08-07 11:30:00,193.28,190.1,193.8,190.5,6617402,24.715843452272182
1062948,TSLA,2024-08-07 10:30:00,193.58,191.86,194.45,193.3,8500989,29.103640660068976
1062950,TSLA,2024-08-07 09:30:00,195.85,192.12,196.87,193.58,8488501,29.576199606606806
1062952,TSLA,2024-08-07 08:30:00,198.21,195.23,198.55,195.86,6616738,33.570970654176875
1062954,TSLA,2024-08-07 07:30:00,198.91,196.1,199.57,198.21,6462015,38.37965305592423
1062956,TSLA,2024-08-07 06:30:00,197.98,197.17,200.45,198.89,9171168,39.866811560632364
1062958,TSLA,2024-08-07 05:30:00,200.77,197.52,203.49,198.05,18440576,37.159692225068454
1062960,TSLA,2024-08-06 11:30:00,201.15,199.75,201.87,200.0,5953992,41.01769224722934
1062962,TSLA,2024-08-06 10:30:00,202.22,199.5,202.9,201.14,7526516,43.387813886879165
1062964,TSLA,2024-08-06 09:30:00,201.59,200.84,202.47,202.22,5303553,45.63619677247732
1062966,TSLA,2024-08-06 08:30:00,200.32,199.31,202.1,201.57,6132085,44.06616214128838
1062968,TSLA,2024-08-06 07:30:00,195.15,195.12,201.21,200.29,10320794,41.04877264600975
1062970,TSLA,2024-08-06 06:30:00,196.13,194.86,197.8,195.12,9952212,26.66836464520884
1062972,TSLA,2024-08-06 05:30:00,200.75,192.67,201.23,196.07,22217652,27.78943708959237
1062974,TSLA,2024-08-05 11:30:00,198.22,197.07,202.0,199.11,8141264,31.617281801169355
1062976,TSLA,2024-08-05 10:30:00,198.77,196.0,199.46,198.23,7861064,29.071951362993488
1062978,TSLA,2024-08-05 09:30:00,199.92,197.93,201.73,198.83,6416047,29.751495548028103
1062980,TSLA,2024-08-05 08:30:00,202.8,198.75,202.82,199.89,7882686,30.89990782147521
1062982,TSLA,2024-08-05 07:30:00,201.4,199.61,202.94,202.74,9383044,34.08347804194719
1062984,TSLA,2024-08-05 06:30:00,194.81,194.77,203.88,201.41,15367856,31.10213245787895
1062986,TSLA,2024-08-05 05:30:00,185.22,182.0,201.6,194.78,32231861,13.562290122469378
1062988,TSLA,2024-08-02 11:30:00,206.85,205.78,208.07,207.62,7613623,24.3805499293708
1062990,TSLA,2024-08-02 10:30:00,208.29,205.89,208.95,206.86,6573296,21.02466604475704
1062992,TSLA,2024-08-02 09:30:00,207.49,205.8,208.36,208.32,7351020,22.77191477529854
1062994,TSLA,2024-08-02 08:30:00,209.56,207.5,210.37,207.51,7143642,19.42856833732091
1062996,TSLA,2024-08-02 07:30:00,208.97,208.03,211.93,209.58,10037047,21.57701904656352
1062998,TSLA,2024-08-02 06:30:00,213.18,207.2,214.55,208.94,16021162,19.087281753601516
1063000,TSLA,2024-08-02 05:30:00,214.88,210.45,216.13,213.23,18914455,23.609052807550924
1063002,TSLA,2024-08-01 11:30:00,216.45,214.35,223.19,214.8,8451177,25.60712001251555
1063004,TSLA,2024-08-01 10:30:00,217.6,214.33,218.12,216.45,11885788,27.83532212057574
1063006,TSLA,2024-08-01 09:30:00,219.82,217.14,220.59,217.6,9863153,29.44234729718191
1063008,TSLA,2024-08-01 08:30:00,222.28,219.52,222.38,219.78,7936045,32.65921609508153
1062867,TSLA,2024-08-16 11:30:00,216.46,215.96,216.69,216.5,5000721,65.51023088625254
1062868,TSLA,2024-08-16 10:30:00,216.12,215.57,216.65,216.47,6397514,65.43717467085497
1062869,TSLA,2024-08-16 09:30:00,217.61,215.61,218.06,216.12,12098006,64.65097358516296
1062870,TSLA,2024-08-16 08:30:00,216.32,215.97,217.67,217.64,6918302,70.95989981705895
1062871,TSLA,2024-08-16 07:30:00,214.73,214.33,216.78,216.34,9435608,68.60141707992865
1062872,TSLA,2024-08-16 06:30:00,218.16,214.1,218.63,214.72,15545372,65.45485915648092
1062873,TSLA,2024-08-16 05:30:00,211.15,210.8,219.8,218.16,27568017,80.96028281146955
1062874,TSLA,2024-08-15 11:30:00,213.98,213.7,216.0,214.24,6781255,74.85021268305894
1062875,TSLA,2024-08-15 10:30:00,214.07,213.51,214.41,213.99,6950182,74.37826851000194
1062876,TSLA,2024-08-15 09:30:00,213.94,213.87,215.88,214.06,8318449,74.73166441055048
1062877,TSLA,2024-08-15 08:30:00,213.95,213.23,214.36,213.93,6059181,74.52938921742606
1062878,TSLA,2024-08-15 07:30:00,213.95,212.85,214.51,213.93,9229338,74.52938921742606
1062879,TSLA,2024-08-15 06:30:00,214.46,213.71,215.79,213.93,15140921,74.52938921742606
1062880,TSLA,2024-08-15 05:30:00,205.02,204.82,214.68,214.48,30692873,76.41606610991668
1062881,TSLA,2024-08-14 11:30:00,200.25,199.91,201.79,201.38,5161846,48.43333084527752
1062882,TSLA,2024-08-14 10:30:00,200.73,199.7,200.88,200.25,5188254,43.201410502919465
1062883,TSLA,2024-08-14 09:30:00,200.71,199.76,200.96,200.73,5828266,44.944726387693535
1062884,TSLA,2024-08-14 08:30:00,200.36,198.75,200.75,200.72,8417876,44.90303876977326
1062885,TSLA,2024-08-14 07:30:00,202.07,200.01,203.35,200.38,8314973,43.59615091244303
1062886,TSLA,2024-08-14 06:30:00,201.68,199.81,202.35,202.07,11245396,48.77133251753729
1062888,TSLA,2024-08-14 05:30:00,207.39,200.49,208.44,201.72,20372186,47.61220445489386
1062890,TSLA,2024-08-13 11:30:00,206.84,206.75,208.42,207.47,6626139,71.54885327347773
1062892,TSLA,2024-08-13 10:30:00,207.06,206.05,207.44,206.83,5923885,70.04002013388805
1062894,TSLA,2024-08-13 09:30:00,207.53,205.78,207.62,207.06,6977991,71.26236009967437
1062896,TSLA,2024-08-13 08:30:00,205.35,204.92,208.49,207.52,8610044,73.57357381948896
1062898,TSLA,2024-08-13 07:30:00,205.32,204.25,205.59,205.34,6521452,69.3310988057579
1062900,TSLA,2024-08-13 06:30:00,205.08,203.73,206.59,205.32,11428331,69.29039161349574
1062902,TSLA,2024-08-13 05:30:00,198.47,197.06,205.88,205.11,24210184,68.90030516064223
1062904,TSLA,2024-08-12 11:30:00,197.7,197.07,198.27,197.46,4527567,46.70529901494358
1062906,TSLA,2024-08-12 10:30:00,198.47,197.46,198.47,197.68,5004154,47.58425302793785
1062908,TSLA,2024-08-12 09:30:00,197.43,197.02,198.83,198.53,5529159,50.916172528019295
1062910,TSLA,2024-08-12 08:30:00,197.26,196.22,197.99,197.43,6388639,46.55771813195379
1062912,TSLA,2024-08-12 07:30:00,196.58,194.78,197.67,197.24,8079966,45.8096878784131
1062914,TSLA,2024-08-12 06:30:00,197.02,195.92,198.3,196.62,9773251,43.48659684626756
1062916,TSLA,2024-08-12 05:30:00,199.02,194.67,199.26,197.0,18230796,44.539837516568866
1062918,TSLA,2024-08-09 11:30:00,199.61,199.4,200.15,199.99,4279374,53.76058902124245
1062920,TSLA,2024-08-09 10:30:00,199.45,199.18,200.47,199.63,5342217,52.69948644824425
1062922,TSLA,2024-08-09 09:30:00,200.22,199.16,200.88,199.49,6933220,52.316501922707964
1062924,TSLA,2024-08-09 08:30:00,197.13,197.11,200.24,200.24,5149841,54.44181901690659
1062926,TSLA,2024-08-09 07:30:00,197.74,196.36,198.16,197.15,5554674,46.362094053879076
1062929,TSLA,2024-06-12 11:30:00,178.06,176.96,178.49,177.2,8014807,56.79959794143869
1062931,TSLA,2024-06-12 10:30:00,180.31,178.05,180.47,178.06,9900948,60.64326628764657
1062933,TSLA,2024-06-12 09:30:00,178.95,177.65,180.55,180.33,8764778,72.25950548034633
1062935,TSLA,2024-06-12 08:30:00,178.94,178.52,179.83,178.96,6681949,69.03808020243281
1062937,TSLA,2024-06-12 07:30:00,178.41,177.76,180.27,178.93,13951360,68.96705703714642
1062939,TSLA,2024-06-12 06:30:00,175.88,175.66,178.44,178.41,15551893,67.81534034415893
1062941,TSLA,2024-06-12 05:30:00,171.12,169.8,175.92,175.89,20784660,61.599509679199706
1062943,TSLA,2024-06-11 11:30:00,169.68,169.24,170.83,170.68,5380142,40.05915835549124
1062945,TSLA,2024-06-11 10:30:00,170.01,169.13,170.23,169.68,5811792,33.627729443762675
1062947,TSLA,2024-06-11 09:30:00,168.67,168.67,170.16,170.03,5585827,34.804048004680695
1062949,TSLA,2024-06-11 08:30:00,167.85,167.51,169.1,168.68,6169709,25.79287695881972
1062951,TSLA,2024-06-11 07:30:00,168.41,167.41,169.12,167.83,7952383,19.486861595515364
1062953,TSLA,2024-06-11 06:30:00,169.74,168.27,170.18,168.41,9832113,20.559813299278915
1062955,TSLA,2024-06-11 05:30:00,173.92,167.7,174.75,169.76,20434217,23.240402075722287
1062957,TSLA,2024-06-10 11:30:00,174.94,173.52,174.95,173.79,4443560,35.77029400148615
1062959,TSLA,2024-06-10 10:30:00,173.72,173.17,175.01,175.0,5475303,41.870338338091244
1062961,TSLA,2024-06-10 09:30:00,174.87,173.43,174.9,173.73,5312864,30.708022778081855
